Timestamp_MS,Channel,Frame_Size_Bytes,RSSI_dBm,MAC_Address
3600334,1,356,-70,3C:46:A1:6D:8B:F3
3600334,1,364,-72,3C:46:A1:6D:8B:F4
3600344,1,350,-79,3C:46:A1:6D:8B:33
3600354,1,340,-73,3C:46:A1:6D:9B:B2
3600354,1,356,-73,3C:46:A1:6D:9B:B3
3600364,1,350,-78,3C:46:A1:6D:8B:33
3600364,1,350,-82,3C:46:A1:6D:8B:33
3600364,1,350,-79,3C:46:A1:6D:8B:33
3600364,1,350,-79,3C:46:A1:6D:8B:33
3600384,1,356,-79,3C:46:A1:6D:96:A3
3600394,1,356,-79,3C:46:A1:6D:93:93
3600434,1,356,-80,3C:46:A1:6D:8B:33
3600444,1,340,-71,3C:46:A1:6D:8B:F2
3600444,1,356,-71,3C:46:A1:6D:8B:F3
3600444,1,364,-72,3C:46:A1:6D:8B:F4
3600464,1,340,-72,3C:46:A1:6D:9B:B2
3600464,1,356,-72,3C:46:A1:6D:9B:B3
3600494,1,356,-79,3C:46:A1:6D:93:93
3600534,1,356,-79,3C:46:A1:6D:8B:33
3600544,1,340,-72,3C:46:A1:6D:8B:F2
3600544,1,356,-71,3C:46:A1:6D:8B:F3
3600544,1,364,-71,3C:46:A1:6D:8B:F4
3600564,1,340,-71,3C:46:A1:6D:9B:B2
3600564,1,356,-72,3C:46:A1:6D:9B:B3
3600564,1,356,-80,3C:46:A1:6E:08:B3
3600594,1,356,-79,3C:46:A1:6D:96:A3
3600594,1,356,-80,3C:46:A1:6D:93:93
3600624,1,119,-79,08:65:F0:DA:4D:63
3600644,1,340,-71,3C:46:A1:6D:8B:F2
3600644,1,356,-71,3C:46:A1:6D:8B:F3
3600644,1,364,-71,3C:46:A1:6D:8B:F4
3600664,1,340,-71,3C:46:A1:6D:9B:B2
3600664,1,356,-71,3C:46:A1:6D:9B:B3
3600664,1,356,-78,3C:46:A1:70:A0:B3
3600694,1,356,-78,3C:46:A1:6D:96:A3
3600704,1,356,-79,3C:46:A1:6D:93:93
3600744,1,356,-79,3C:46:A1:6D:8B:33
3600744,1,356,-72,3C:46:A1:6D:8B:F3
3600744,1,364,-71,3C:46:A1:6D:8B:F4
3600764,1,340,-72,3C:46:A1:6D:9B:B2
3600764,1,356,-73,3C:46:A1:6D:9B:B3
3600764,1,364,-72,3C:46:A1:6D:9B:B4
3600764,1,340,-78,3C:46:A1:70:A0:B2
3600764,1,356,-79,3C:46:A1:70:A0:B3
3600794,1,356,-80,3C:46:A1:6D:96:A3
3600834,1,119,-80,08:65:F0:DA:4D:63
3600844,1,356,-78,3C:46:A1:6D:8B:33
3600854,1,340,-71,3C:46:A1:6D:8B:F2
3600854,1,356,-72,3C:46:A1:6D:8B:F3
3600854,1,364,-71,3C:46:A1:6D:8B:F4
3600864,1,340,-71,3C:46:A1:6D:9B:B2
3600874,1,356,-71,3C:46:A1:6D:9B:B3
3600874,1,364,-71,3C:46:A1:6D:9B:B4
3600874,1,364,-77,3C:46:A1:70:A0:B4
3600884,1,113,-77,08:65:F0:DA:4D:63
3600884,1,113,-78,08:65:F0:DA:4D:63
3600884,1,113,-78,08:65:F0:DA:4D:63
3600884,1,113,-80,08:65:F0:DA:4D:63
3600894,1,350,-70,3C:46:A1:6D:8B:F3
3600894,1,350,-71,3C:46:A1:6D:8B:F3
3600904,1,350,-71,3C:46:A1:6D:8B:F3
3600914,1,113,-78,08:65:F0:DA:4D:63
3600914,1,113,-78,08:65:F0:DA:4D:63
3600924,1,113,-79,08:65:F0:DA:4D:63
3600924,1,113,-78,08:65:F0:DA:4D:63
3600934,1,113,-79,08:65:F0:DA:4D:63
3600934,1,113,-78,08:65:F0:DA:4D:63
3600934,1,358,-79,3C:46:A1:70:A0:B4
3600934,1,350,-78,3C:46:A1:70:A0:B3
3600944,1,340,-78,3C:46:A1:6D:8B:32
3600944,1,356,-80,3C:46:A1:6D:8B:33
3600964,1,340,-71,3C:46:A1:6D:8B:F2
3600964,1,356,-71,3C:46:A1:6D:8B:F3
3600964,1,364,-72,3C:46:A1:6D:8B:F4
3600974,1,340,-72,3C:46:A1:6D:9B:B2
3600974,1,356,-72,3C:46:A1:6D:9B:B3
3600994,1,363,-71,3C:46:A1:6D:8B:F2
3600994,1,113,-76,08:65:F0:DA:4D:63
3601004,1,113,-78,08:65:F0:DA:4D:63
3601004,1,113,-74,08:65:F0:DA:4D:63
3601004,1,113,-80,08:65:F0:DA:4D:63
3601004,1,113,-77,08:65:F0:DA:4D:63
3601004,1,356,-80,3C:46:A1:6D:93:93
3601054,1,356,-78,3C:46:A1:6D:8B:33
3601054,1,340,-71,3C:46:A1:6D:8B:F2
3601054,1,356,-71,3C:46:A1:6D:8B:F3
3601054,1,364,-71,3C:46:A1:6D:8B:F4
3601064,1,113,-77,08:65:F0:DA:4D:63
3601064,1,113,-79,08:65:F0:DA:4D:63
3601064,1,113,-79,08:65:F0:DA:4D:63
3601064,1,113,-78,08:65:F0:DA:4D:63
3601074,1,113,-76,08:65:F0:DA:4D:63
3601074,1,113,-80,08:65:F0:DA:4D:63
3601074,1,113,-77,08:65:F0:DA:4D:63
3601074,1,113,-79,08:65:F0:DA:4D:63
3601084,1,113,-77,08:65:F0:DA:4D:63
3601084,1,113,-77,08:65:F0:DA:4D:63
3601084,1,113,-77,08:65:F0:DA:4D:63
3601094,1,113,-77,08:65:F0:DA:4D:63
3601094,1,356,-71,3C:46:A1:6D:9B:B3
3601094,1,113,-78,08:65:F0:DA:4D:63
3601104,1,113,-77,08:65:F0:DA:4D:63
3601104,1,113,-77,08:65:F0:DA:4D:63
3601104,1,113,-78,08:65:F0:DA:4D:63
3601114,1,113,-79,08:65:F0:DA:4D:63
3601114,1,113,-77,08:65:F0:DA:4D:63
3601114,1,113,-76,08:65:F0:DA:4D:63
3601114,1,356,-78,3C:46:A1:6D:93:93
3601124,1,113,-79,08:65:F0:DA:4D:63
3601124,1,113,-76,08:65:F0:DA:4D:63
3601134,1,113,-79,08:65:F0:DA:4D:63
3601134,1,113,-77,08:65:F0:DA:4D:63
3601144,1,113,-77,08:65:F0:DA:4D:63
3601144,1,113,-78,08:65:F0:DA:4D:63
3601154,1,356,-79,3C:46:A1:6D:8B:33
3601154,1,340,-71,3C:46:A1:6D:8B:F2
3601154,1,356,-71,3C:46:A1:6D:8B:F3
3601174,1,340,-72,3C:46:A1:6D:9B:B2
3601174,1,356,-72,3C:46:A1:6D:9B:B3
3601204,1,356,-79,3C:46:A1:6D:96:A3
3601214,1,356,-82,3C:46:A1:6D:93:93
3601254,1,356,-78,3C:46:A1:6D:8B:33
3601264,1,340,-71,3C:46:A1:6D:8B:F2
3601264,1,356,-71,3C:46:A1:6D:8B:F3
3601264,1,364,-71,3C:46:A1:6D:8B:F4
3601274,1,340,-72,3C:46:A1:6D:9B:B2
3601284,1,356,-71,3C:46:A1:6D:9B:B3
3601304,1,350,-81,3C:46:A1:6D:96:A3
3601304,1,350,-78,3C:46:A1:6D:96:A3
3601304,1,350,-78,3C:46:A1:6D:96:A3
3601304,1,350,-80,3C:46:A1:6D:96:A3
3601304,1,350,-78,3C:46:A1:6D:8B:33
3601304,1,350,-77,3C:46:A1:6D:8B:33
3601314,1,356,-78,3C:46:A1:6D:96:A3
3601314,1,350,-80,3C:46:A1:6D:8B:33
3601314,1,350,-80,3C:46:A1:6D:8B:33
3601344,1,119,-77,08:65:F0:DA:4D:63
3601354,1,356,-79,3C:46:A1:6D:8B:33
3601364,1,340,-71,3C:46:A1:6D:8B:F2
3601364,1,356,-71,3C:46:A1:6D:8B:F3
3601364,1,364,-72,3C:46:A1:6D:8B:F4
3601384,1,340,-72,3C:46:A1:6D:9B:B2
3601384,1,356,-72,3C:46:A1:6D:9B:B3
3601414,1,356,-80,3C:46:A1:6D:96:A3
3601414,1,356,-80,3C:46:A1:6D:93:93
3601444,1,119,-77,08:65:F0:DA:4D:63
3601464,1,356,-78,3C:46:A1:6D:8B:33
3601464,1,340,-72,3C:46:A1:6D:8B:F2
3601464,1,356,-72,3C:46:A1:6D:8B:F3
3601464,1,364,-71,3C:46:A1:6D:8B:F4
3601484,1,340,-73,3C:46:A1:6D:9B:B2
3601484,1,356,-72,3C:46:A1:6D:9B:B3
3601484,1,364,-71,3C:46:A1:6D:9B:B4
3601514,1,356,-78,3C:46:A1:6D:96:A3
3601524,1,356,-81,3C:46:A1:6D:93:93
3601564,1,340,-78,3C:46:A1:6D:8B:32
3601564,1,356,-78,3C:46:A1:6D:8B:33
3601564,1,340,-71,3C:46:A1:6D:8B:F2
3601574,1,356,-71,3C:46:A1:6D:8B:F3
3601574,1,364,-71,3C:46:A1:6D:8B:F4
3601584,1,340,-72,3C:46:A1:6D:9B:B2
3601584,1,356,-72,3C:46:A1:6D:9B:B3
3601584,1,356,-77,3C:46:A1:70:A0:B3
3601624,1,356,-80,3C:46:A1:6D:93:93
3601644,1,119,-80,08:65:F0:DA:4D:63
3601674,1,340,-71,3C:46:A1:6D:8B:F2
3601674,1,356,-71,3C:46:A1:6D:8B:F3
3601674,1,364,-71,3C:46:A1:6D:8B:F4
3601684,1,340,-71,3C:46:A1:6D:9B:B2
3601684,1,356,-71,3C:46:A1:6D:9B:B3
3601694,1,356,-76,3C:46:A1:70:A0:B3
3601714,1,356,-82,3C:46:A1:6D:96:A3
3601724,1,356,-79,3C:46:A1:6D:93:93
3601754,1,119,-79,08:65:F0:DA:4D:63
3601764,1,340,-78,3C:46:A1:6D:8B:32
3601764,1,356,-78,3C:46:A1:6D:8B:33
3601764,1,364,-79,3C:46:A1:6D:8B:34
3601774,1,340,-71,3C:46:A1:6D:8B:F2
3601774,1,356,-72,3C:46:A1:6D:8B:F3
3601774,1,364,-72,3C:46:A1:6D:8B:F4
3601794,1,340,-76,3C:46:A1:70:A0:B2
3601794,1,356,-77,3C:46:A1:70:A0:B3
3601794,1,364,-77,3C:46:A1:70:A0:B4
3601804,1,340,-73,3C:46:A1:6D:9B:B2
3601804,1,356,-73,3C:46:A1:6D:9B:B3
3601804,1,364,-74,3C:46:A1:6D:9B:B4
3601824,1,356,-79,3C:46:A1:6D:96:A3
3601824,1,356,-79,3C:46:A1:6D:93:93
3601834,1,363,-74,3C:46:A1:6D:9B:B2
3601834,1,363,-72,3C:46:A1:6D:9B:B2
3601834,1,363,-73,3C:46:A1:6D:9B:B2
3601874,1,340,-77,3C:46:A1:6D:8B:32
3601874,1,356,-78,3C:46:A1:6D:8B:33
3601874,1,340,-72,3C:46:A1:6D:8B:F2
3601874,1,356,-72,3C:46:A1:6D:8B:F3
3601874,1,364,-71,3C:46:A1:6D:8B:F4
3601894,1,340,-73,3C:46:A1:6D:9B:B2
3601894,1,356,-73,3C:46:A1:6D:9B:B3
3601894,1,364,-77,3C:46:A1:70:A0:B4
3601924,1,356,-80,3C:46:A1:6D:96:A3
3601934,1,356,-80,3C:46:A1:6D:93:93
3601944,1,113,-78,08:65:F0:DA:4D:63
3601944,1,113,-79,08:65:F0:DA:4D:63
3601944,1,363,-73,3C:46:A1:6D:9B:B2
3601954,1,113,-78,08:65:F0:DA:4D:63
3601954,1,363,-73,3C:46:A1:6D:9B:B2
3601954,1,366,-77,3C:46:A1:70:A0:B3
3601954,1,119,-78,08:65:F0:DA:4D:63
3601954,1,366,-79,3C:46:A1:6D:93:93
3601964,1,366,-77,3C:46:A1:70:A0:B3
3601964,1,366,-79,3C:46:A1:6D:93:93
3601964,1,374,-78,3C:46:A1:70:A0:B4
3601964,1,366,-80,3C:46:A1:6D:93:93
3601974,1,366,-72,3C:46:A1:6D:9B:B3
3601974,1,366,-80,3C:46:A1:6D:93:93
3601974,1,374,-78,3C:46:A1:70:A0:B4
3601984,1,366,-72,3C:46:A1:6D:9B:B3
3601984,1,366,-73,3C:46:A1:6D:9B:B3
3601984,1,374,-72,3C:46:A1:6D:9B:B4
3601994,1,374,-72,3C:46:A1:6D:9B:B4
3601994,1,374,-72,3C:46:A1:6D:9B:B4
3601994,1,374,-73,3C:46:A1:6D:9B:B4
3602004,1,340,-80,3C:46:A1:6D:8B:32
3602004,1,356,-79,3C:46:A1:6D:8B:33
3602004,1,340,-71,3C:46:A1:6D:8B:F2
3602014,1,166,-83,FF:FF:FF:FF:FF:FF
3602014,1,153,-81,FF:FF:FF:FF:FF:FF
3602014,1,340,-72,3C:46:A1:6D:9B:B2
3602024,1,356,-71,3C:46:A1:6D:9B:B3
3602024,1,356,-77,3C:46:A1:70:A0:B3
3602024,1,363,-72,3C:46:A1:6D:9B:B2
3602034,1,366,-73,3C:46:A1:6D:9B:B3
3602034,1,374,-72,3C:46:A1:6D:9B:B4
3602034,1,366,-78,3C:46:A1:6D:8B:33
3602044,1,356,-80,3C:46:A1:6D:96:A3
3602044,1,356,-79,3C:46:A1:6D:93:93
3602074,1,356,-79,3C:46:A1:6D:8B:33
3602074,1,364,-79,3C:46:A1:6D:8B:34
3602084,1,340,-71,3C:46:A1:6D:8B:F2
3602084,1,356,-71,3C:46:A1:6D:8B:F3
3602084,1,364,-71,3C:46:A1:6D:8B:F4
3602094,1,340,-73,3C:46:A1:6D:9B:B2
3602094,1,356,-73,3C:46:A1:6D:9B:B3
3602124,1,356,-80,3C:46:A1:6D:96:A3
3602134,1,356,-79,3C:46:A1:6D:93:93
3602164,1,119,-79,08:65:F0:DA:4D:63
3602174,1,340,-77,3C:46:A1:6D:8B:32
3602174,1,356,-78,3C:46:A1:6D:8B:33
3602184,1,340,-71,3C:46:A1:6D:8B:F2
3602184,1,356,-71,3C:46:A1:6D:8B:F3
3602184,1,364,-72,3C:46:A1:6D:8B:F4
3602204,1,340,-72,3C:46:A1:6D:9B:B2
3602204,1,356,-72,3C:46:A1:6D:9B:B3
3602204,1,356,-77,3C:46:A1:70:A0:B3
3602234,1,356,-79,3C:46:A1:6D:96:A3
3602234,1,356,-80,3C:46:A1:6D:93:93
3602264,1,119,-76,08:65:F0:DA:4D:63
3602284,1,356,-79,3C:46:A1:6D:8B:33
3602284,1,340,-71,3C:46:A1:6D:8B:F2
3602284,1,356,-71,3C:46:A1:6D:8B:F3
3602284,1,364,-72,3C:46:A1:6D:8B:F4
3602304,1,340,-73,3C:46:A1:6D:9B:B2
3602304,1,356,-72,3C:46:A1:6D:9B:B3
3602334,1,366,-78,3C:46:A1:6D:96:A3
3602334,1,356,-78,3C:46:A1:6D:96:A3
3602334,1,366,-78,3C:46:A1:6D:96:A3
3602334,1,366,-79,3C:46:A1:6D:96:A3
3602334,1,366,-79,3C:46:A1:6D:96:A3
3602384,1,340,-71,3C:46:A1:6D:8B:F2
3602384,1,356,-72,3C:46:A1:6D:8B:F3
3602384,1,364,-71,3C:46:A1:6D:8B:F4
3602404,1,340,-72,3C:46:A1:6D:9B:B2
3602404,1,356,-72,3C:46:A1:6D:9B:B3
3602404,1,356,-78,3C:46:A1:70:A0:B3
3602464,1,119,-77,08:65:F0:DA:4D:63
3602484,1,356,-78,3C:46:A1:6D:8B:33
3602494,1,340,-71,3C:46:A1:6D:8B:F2
3602494,1,356,-71,3C:46:A1:6D:8B:F3
3602494,1,364,-70,3C:46:A1:6D:8B:F4
3602504,1,340,-71,3C:46:A1:6D:9B:B2
3602504,1,356,-72,3C:46:A1:6D:9B:B3
3602504,1,364,-71,3C:46:A1:6D:9B:B4
3602544,1,356,-78,3C:46:A1:6D:93:93
3602574,1,119,-78,08:65:F0:DA:4D:63
3602584,1,356,-78,3C:46:A1:6D:8B:33
3602594,1,340,-71,3C:46:A1:6D:8B:F2
3602594,1,356,-71,3C:46:A1:6D:8B:F3
3602594,1,364,-71,3C:46:A1:6D:8B:F4
3602614,1,340,-72,3C:46:A1:6D:9B:B2
3602614,1,356,-72,3C:46:A1:6D:9B:B3
3602614,1,364,-77,3C:46:A1:70:A0:B4
3602644,1,356,-79,3C:46:A1:6D:93:93
3602684,1,356,-79,3C:46:A1:6D:8B:33
3602704,1,340,-71,3C:46:A1:6D:8B:F2
3602704,1,356,-72,3C:46:A1:6D:8B:F3
3602704,1,364,-71,3C:46:A1:6D:8B:F4
3602714,1,340,-73,3C:46:A1:6D:9B:B2
3602714,1,356,-73,3C:46:A1:6D:9B:B3
3602714,1,364,-78,3C:46:A1:70:A0:B4
3602744,1,356,-79,3C:46:A1:6D:96:A3
3602754,1,356,-79,3C:46:A1:6D:93:93
3602774,1,119,-75,08:65:F0:DA:4D:63
3602794,1,356,-77,3C:46:A1:6D:8B:33
3602794,1,340,-72,3C:46:A1:6D:8B:F2
3602794,1,356,-71,3C:46:A1:6D:8B:F3
3602794,1,364,-71,3C:46:A1:6D:8B:F4
3602814,1,340,-72,3C:46:A1:6D:9B:B2
3602814,1,356,-72,3C:46:A1:6D:9B:B3
3602844,1,356,-78,3C:46:A1:6D:96:A3
3602854,1,356,-79,3C:46:A1:6D:93:93
3602854,1,364,-79,3C:46:A1:6D:93:94
3602874,1,119,-77,08:65:F0:DA:4D:63
3602894,1,356,-80,3C:46:A1:6D:8B:33
3602904,1,340,-71,3C:46:A1:6D:8B:F2
3602904,1,356,-71,3C:46:A1:6D:8B:F3
3602904,1,364,-71,3C:46:A1:6D:8B:F4
3602914,1,340,-72,3C:46:A1:6D:9B:B2
3602914,1,356,-73,3C:46:A1:6D:9B:B3
3602914,1,364,-78,3C:46:A1:70:A0:B4
3602954,1,356,-79,3C:46:A1:6D:93:93
3602984,1,119,-80,08:65:F0:DA:4D:63
3602994,1,356,-78,3C:46:A1:6D:8B:33
3603004,1,340,-71,3C:46:A1:6D:8B:F2
3603004,1,356,-71,3C:46:A1:6D:8B:F3
3603004,1,364,-72,3C:46:A1:6D:8B:F4
3603024,1,340,-72,3C:46:A1:6D:9B:B2
3603024,1,356,-72,3C:46:A1:6D:9B:B3
3603024,1,364,-73,3C:46:A1:6D:9B:B4
3603024,1,364,-76,3C:46:A1:70:A0:B4
3603054,1,356,-80,3C:46:A1:6D:93:93
3603094,1,356,-79,3C:46:A1:6D:8B:33
3603104,1,340,-71,3C:46:A1:6D:8B:F2
3603104,1,356,-71,3C:46:A1:6D:8B:F3
3603104,1,364,-71,3C:46:A1:6D:8B:F4
3603124,1,340,-72,3C:46:A1:6D:9B:B2
3603124,1,356,-72,3C:46:A1:6D:9B:B3
3603154,1,356,-79,3C:46:A1:6D:96:A3
3603184,1,119,-78,08:65:F0:DA:4D:63
3603204,1,356,-78,3C:46:A1:6D:8B:33
3603204,1,340,-71,3C:46:A1:6D:8B:F2
3603204,1,356,-72,3C:46:A1:6D:8B:F3
3603204,1,364,-71,3C:46:A1:6D:8B:F4
3603224,1,340,-72,3C:46:A1:6D:9B:B2
3603224,1,356,-72,3C:46:A1:6D:9B:B3
3603224,1,356,-78,3C:46:A1:70:A0:B3
3603254,1,356,-79,3C:46:A1:6D:96:A3
3603264,1,356,-79,3C:46:A1:6D:93:93
3603284,1,119,-79,08:65:F0:DA:4D:63
3603304,1,356,-80,3C:46:A1:6D:8B:33
3603314,1,340,-71,3C:46:A1:6D:8B:F2
3603314,1,356,-71,3C:46:A1:6D:8B:F3
3603314,1,364,-71,3C:46:A1:6D:8B:F4
3603324,1,340,-72,3C:46:A1:6D:9B:B2
3603324,1,356,-72,3C:46:A1:6D:9B:B3
3603324,1,356,-77,3C:46:A1:70:A0:B3
3603354,1,356,-82,3C:46:A1:6D:96:A3
3603364,1,356,-80,3C:46:A1:6D:93:93
3603384,1,119,-78,08:65:F0:DA:4D:63
3603404,1,356,-79,3C:46:A1:6D:8B:33
3603414,1,340,-72,3C:46:A1:6D:8B:F2
3603414,1,356,-71,3C:46:A1:6D:8B:F3
3603414,1,364,-72,3C:46:A1:6D:8B:F4
3603424,1,340,-72,3C:46:A1:6D:9B:B2
3603434,1,356,-72,3C:46:A1:6D:9B:B3
3603454,1,356,-80,3C:46:A1:6D:96:A3
3603464,1,356,-79,3C:46:A1:6D:93:93
3603504,1,356,-78,3C:46:A1:6D:8B:33
3603514,1,340,-71,3C:46:A1:6D:8B:F2
3603514,1,356,-71,3C:46:A1:6D:8B:F3
3603514,1,364,-72,3C:46:A1:6D:8B:F4
3603534,1,340,-73,3C:46:A1:6D:9B:B2
3603534,1,356,-71,3C:46:A1:6D:9B:B3
3603534,1,356,-77,3C:46:A1:70:A0:B3
3603564,1,356,-79,3C:46:A1:6D:96:A3
3603564,1,356,-78,3C:46:A1:6D:93:93
3603594,1,119,-78,08:65:F0:DA:4D:63
3603614,1,356,-79,3C:46:A1:6D:8B:33
3603614,1,340,-72,3C:46:A1:6D:8B:F2
3603614,1,356,-71,3C:46:A1:6D:8B:F3
3603614,1,364,-71,3C:46:A1:6D:8B:F4
3603634,1,340,-71,3C:46:A1:6D:9B:B2
3603634,1,356,-72,3C:46:A1:6D:9B:B3
3603634,1,364,-72,3C:46:A1:6D:9B:B4
3603634,1,356,-77,3C:46:A1:70:A0:B3
3603634,1,364,-78,3C:46:A1:70:A0:B4
3603664,1,356,-78,3C:46:A1:6D:96:A3
3603704,1,356,-79,3C:46:A1:6D:93:93
3603704,1,119,-77,08:65:F0:DA:4D:63
3603714,1,356,-78,3C:46:A1:6D:8B:33
3603714,1,340,-71,3C:46:A1:6D:8B:F2
3603714,1,356,-72,3C:46:A1:6D:8B:F3
3603714,1,364,-71,3C:46:A1:6D:8B:F4
3603734,1,340,-71,3C:46:A1:6D:9B:B2
3603734,1,356,-72,3C:46:A1:6D:9B:B3
3603734,1,364,-72,3C:46:A1:6D:9B:B4
3603734,1,356,-78,3C:46:A1:70:A0:B3
3603764,1,356,-78,3C:46:A1:6D:96:A3
3603774,1,356,-79,3C:46:A1:6D:93:93
3603794,1,119,-77,08:65:F0:DA:4D:63
3603814,1,356,-78,3C:46:A1:6D:8B:33
3603824,1,340,-71,3C:46:A1:6D:8B:F2
3603824,1,356,-71,3C:46:A1:6D:8B:F3
3603824,1,364,-71,3C:46:A1:6D:8B:F4
3603834,1,340,-72,3C:46:A1:6D:9B:B2
3603834,1,356,-72,3C:46:A1:6D:9B:B3
3603844,1,356,-77,3C:46:A1:70:A0:B3
3603864,1,356,-79,3C:46:A1:6D:96:A3
3603874,1,356,-79,3C:46:A1:6D:93:93
3603884,1,370,-83,BC:F8:7E:7D:40:2B
3603904,1,119,-77,08:65:F0:DA:4D:63
3603914,1,356,-78,3C:46:A1:6D:8B:33
3603924,1,340,-71,3C:46:A1:6D:8B:F2
3603924,1,356,-71,3C:46:A1:6D:8B:F3
3603924,1,364,-71,3C:46:A1:6D:8B:F4
3603944,1,340,-72,3C:46:A1:6D:9B:B2
3603944,1,356,-72,3C:46:A1:6D:9B:B3
3603974,1,356,-78,3C:46:A1:6D:96:A3
3603974,1,356,-79,3C:46:A1:6D:93:93
3604024,1,356,-78,3C:46:A1:6D:8B:33
3604024,1,340,-71,3C:46:A1:6D:8B:F2
3604024,1,356,-72,3C:46:A1:6D:8B:F3
3604024,1,364,-71,3C:46:A1:6D:8B:F4
3604044,1,340,-72,3C:46:A1:6D:9B:B2
3604044,1,356,-72,3C:46:A1:6D:9B:B3
3604044,1,364,-72,3C:46:A1:6D:9B:B4
3604044,1,356,-78,3C:46:A1:70:A0:B3
3604074,1,356,-80,3C:46:A1:6D:96:A3
3604084,1,356,-79,3C:46:A1:6D:93:93
3604124,1,356,-78,3C:46:A1:6D:8B:33
3604124,1,340,-71,3C:46:A1:6D:8B:F2
3604134,1,356,-72,3C:46:A1:6D:8B:F3
3604134,1,364,-71,3C:46:A1:6D:8B:F4
3604144,1,340,-72,3C:46:A1:6D:9B:B2
3604144,1,356,-72,3C:46:A1:6D:9B:B3
3604144,1,364,-76,3C:46:A1:70:A0:B4
3604174,1,356,-78,3C:46:A1:6D:96:A3
3604184,1,356,-79,3C:46:A1:6D:93:93
3604224,1,356,-81,3C:46:A1:6D:8B:33
3604234,1,340,-71,3C:46:A1:6D:8B:F2
3604234,1,356,-72,3C:46:A1:6D:8B:F3
3604234,1,364,-72,3C:46:A1:6D:8B:F4
3604244,1,340,-73,3C:46:A1:6D:9B:B2
3604244,1,356,-72,3C:46:A1:6D:9B:B3
3604274,1,356,-79,3C:46:A1:6D:96:A3
3604284,1,356,-79,3C:46:A1:6D:93:93
3604314,1,119,-79,08:65:F0:DA:4D:63
3604334,1,356,-80,3C:46:A1:6D:8B:33
3604334,1,340,-72,3C:46:A1:6D:8B:F2
3604334,1,356,-71,3C:46:A1:6D:8B:F3
3604334,1,364,-72,3C:46:A1:6D:8B:F4
3604354,1,340,-72,3C:46:A1:6D:9B:B2
3604354,1,356,-72,3C:46:A1:6D:9B:B3
3604354,1,356,-78,3C:46:A1:70:A0:B3
3604354,1,364,-77,3C:46:A1:70:A0:B4
3604384,1,356,-80,3C:46:A1:6D:96:A3
3604384,1,356,-80,3C:46:A1:6D:93:93
3604414,1,119,-78,08:65:F0:DA:4D:63
3604434,1,356,-79,3C:46:A1:6D:8B:33
3604434,1,340,-71,3C:46:A1:6D:8B:F2
3604434,1,356,-71,3C:46:A1:6D:8B:F3
3604434,1,364,-71,3C:46:A1:6D:8B:F4
3604454,1,340,-72,3C:46:A1:6D:9B:B2
3604454,1,356,-72,3C:46:A1:6D:9B:B3
3604454,1,356,-78,3C:46:A1:70:A0:B3
3604454,1,364,-79,3C:46:A1:70:A0:B4
3604484,1,356,-78,3C:46:A1:6D:96:A3
3604534,1,356,-79,3C:46:A1:6D:8B:33
3604534,1,340,-72,3C:46:A1:6D:8B:F2
3604534,1,356,-72,3C:46:A1:6D:8B:F3
3604554,1,340,-72,3C:46:A1:6D:9B:B2
3604554,1,356,-73,3C:46:A1:6D:9B:B3
3604554,1,364,-72,3C:46:A1:6D:9B:B4
3604554,1,340,-78,3C:46:A1:70:A0:B2
3604554,1,356,-77,3C:46:A1:70:A0:B3
3604584,1,356,-79,3C:46:A1:6D:96:A3
3604594,1,356,-80,3C:46:A1:6D:93:93
3604614,1,119,-78,08:65:F0:DA:4D:63
3604634,1,356,-80,3C:46:A1:6D:8B:33
3604644,1,340,-71,3C:46:A1:6D:8B:F2
3604644,1,356,-71,3C:46:A1:6D:8B:F3
3604644,1,364,-71,3C:46:A1:6D:8B:F4
3604654,1,340,-72,3C:46:A1:6D:9B:B2
3604654,1,356,-71,3C:46:A1:6D:9B:B3
3604654,1,356,-78,3C:46:A1:70:A0:B3
3604694,1,356,-78,3C:46:A1:6D:93:93
3604704,1,350,-78,3C:46:A1:70:A0:B3
3604704,1,350,-77,3C:46:A1:70:A0:B3
3604734,1,356,-77,3C:46:A1:6D:8B:33
3604744,1,340,-71,3C:46:A1:6D:8B:F2
3604744,1,356,-71,3C:46:A1:6D:8B:F3
3604744,1,364,-71,3C:46:A1:6D:8B:F4
3604764,1,356,-72,3C:46:A1:6D:9B:B3
3604764,1,356,-79,3C:46:A1:70:A0:B3
3604794,1,356,-80,3C:46:A1:6D:96:A3
3604794,1,340,-80,3C:46:A1:6D:93:92
3604794,1,356,-80,3C:46:A1:6D:93:93
3604844,1,356,-79,3C:46:A1:6D:8B:33
3604844,1,340,-72,3C:46:A1:6D:8B:F2
3604844,1,356,-71,3C:46:A1:6D:8B:F3
3604844,1,364,-71,3C:46:A1:6D:8B:F4
3604864,1,340,-72,3C:46:A1:6D:9B:B2
3604864,1,356,-72,3C:46:A1:6D:9B:B3
3604864,1,356,-78,3C:46:A1:70:A0:B3
3604894,1,356,-78,3C:46:A1:6D:96:A3
3604904,1,356,-80,3C:46:A1:6D:93:93
3604924,1,119,-76,08:65:F0:DA:4D:63
3604944,1,356,-79,3C:46:A1:6D:8B:33
3604944,1,340,-72,3C:46:A1:6D:8B:F2
3604944,1,356,-72,3C:46:A1:6D:8B:F3
3604944,1,364,-71,3C:46:A1:6D:8B:F4
3604964,1,340,-72,3C:46:A1:6D:9B:B2
